Year_x,Player,Tm,Pos,Age,G,GS,MP,PER,AST,TOV,STL,BLK,TRB,PTS,FG%,PPG,MPG,PACE,height_x,weight_x,HeightxWeight,year_start,year_end,career
2000,Eric Snow,PHI,PG,26.0,82.0,80.0,2866.0,12.8,624.0,162.0,140.0,8.0,261.0,651.0,0.43,7.939024390243902,34.951219512195124,94.31,190.0,86.0,16340.0,1996,2008,5
2001,Eric Snow,PHI,PG,27.0,50.0,50.0,1740.0,14.0,369.0,124.0,77.0,7.0,166.0,491.0,0.418,9.82,34.8,92.12,190.0,86.0,16340.0,1996,2008,6
2002,Eric Snow,PHI,PG,28.0,61.0,61.0,2225.0,14.7,400.0,138.0,95.0,9.0,215.0,738.0,0.442,12.098360655737705,36.475409836065566,90.35,190.0,86.0,16340.0,1996,2008,7
2003,Eric Snow,PHI,PG,29.0,82.0,82.0,3108.0,15.6,544.0,194.0,133.0,11.0,301.0,1054.0,0.452,12.853658536585364,37.90243902439025,93.09,190.0,86.0,16340.0,1996,2008,8
2004,Eric Snow,PHI,PG,30.0,82.0,82.0,2966.0,13.5,563.0,187.0,97.0,6.0,281.0,844.0,0.413,10.292682926829269,36.170731707317074,89.29,190.0,86.0,16340.0,1996,2008,9
2005,Eric Snow,CLE,SG,31.0,81.0,15.0,1844.0,9.0,317.0,89.0,67.0,16.0,155.0,322.0,0.382,3.975308641975309,22.765432098765434,90.76,190.0,86.0,16340.0,1996,2008,10
2006,Eric Snow,CLE,PG,32.0,82.0,82.0,2351.0,8.1,346.0,116.0,76.0,19.0,198.0,391.0,0.409,4.7682926829268295,28.670731707317074,90.78,190.0,86.0,16340.0,1996,2008,11
2007,Eric Snow,CLE,PG,33.0,82.0,45.0,1929.0,8.6,330.0,111.0,55.0,16.0,188.0,342.0,0.417,4.170731707317073,23.52439024390244,91.64,190.0,86.0,16340.0,1996,2008,12
2008,Eric Snow,CLE,PG,34.0,22.0,5.0,305.0,3.1,42.0,10.0,10.0,4.0,20.0,22.0,0.158,1.0,13.863636363636365,91.08,190.0,86.0,16340.0,1996,2008,13
1997,Eric Snow,SEA,PG,23.0,67.0,0.0,775.0,12.5,159.0,48.0,37.0,3.0,70.0,199.0,0.451,2.970149253731343,11.567164179104473,91.72,190.0,86.0,16340.0,1996,2008,2
2001,Pepe Sanchez,PHI,PG,23.0,24.0,0.0,116.0,17.7,36.0,3.0,9.0,1.0,14.0,20.0,0.429,0.8333333333333334,4.833333333333333,92.12,193.0,88.0,16984.0,2001,2003,1
2002,Alvin Jones,PHI,C,23.0,23.0,2.0,126.0,6.2,3.0,11.0,3.0,9.0,36.0,26.0,0.4,1.1304347826086956,5.478260869565218,90.35,211.0,120.0,25320.0,2002,2002,1
2003,Efthimi Rentzias,PHI,C,27.0,35.0,0.0,144.0,10.6,7.0,4.0,6.0,2.0,26.0,52.0,0.339,1.4857142857142858,4.114285714285714,93.09,211.0,113.0,23843.0,2003,2003,1
2006,Michael Bradley,PHI,PF,26.0,46.0,1.0,367.0,8.4,17.0,19.0,5.0,7.0,107.0,67.0,0.405,1.4565217391304348,7.978260869565218,93.96,208.0,111.0,23088.0,2002,2006,5
2002,Michael Bradley,TOR,PF,22.0,26.0,0.0,118.0,9.9,3.0,6.0,0.0,6.0,24.0,30.0,0.52,1.1538461538461535,4.538461538461538,90.04,208.0,111.0,23088.0,2002,2006,1
2003,Michael Bradley,TOR,PF,23.0,67.0,11.0,1314.0,12.8,67.0,76.0,16.0,32.0,409.0,338.0,0.481,5.044776119402986,19.611940298507463,91.03,208.0,111.0,23088.0,2002,2006,2
2006,Shavlik Randolph,PHI,PF,22.0,57.0,1.0,487.0,12.6,19.0,21.0,19.0,12.0,133.0,131.0,0.454,2.298245614035088,8.543859649122806,93.96,208.0,108.0,22464.0,2006,2015,1
2008,Calvin Booth,PHI,C,31.0,31.0,0.0,204.0,7.1,8.0,4.0,6.0,18.0,38.0,24.0,0.333,0.7741935483870968,6.580645161290323,91.58,211.0,104.0,21944.0,2000,2009,9
2003,Calvin Booth,SEA,C,26.0,47.0,0.0,575.0,9.9,12.0,22.0,11.0,33.0,109.0,138.0,0.4370000000000001,2.936170212765957,12.23404255319149,89.19,211.0,104.0,21944.0,2000,2009,4
2004,Calvin Booth,SEA,C,27.0,71.0,35.0,1206.0,13.6,28.0,45.0,17.0,101.0,280.0,345.0,0.466,4.859154929577465,16.985915492957748,91.35,211.0,104.0,21944.0,2000,2009,5
2001,Calvin Booth,WAS,C,24.0,40.0,22.0,640.0,14.7,23.0,36.0,17.0,81.0,174.0,181.0,0.44,4.525,16.0,93.98,211.0,104.0,21944.0,2000,2009,2
2006,Calvin Booth,WAS,C,29.0,33.0,2.0,250.0,8.9,12.0,8.0,9.0,9.0,52.0,46.0,0.426,1.393939393939394,7.575757575757576,93.69,211.0,104.0,21944.0,2000,2009,7
2007,Calvin Booth,WAS,C,30.0,44.0,1.0,380.0,9.6,18.0,9.0,4.0,29.0,81.0,69.0,0.47,1.568181818181818,8.636363636363637,95.35,211.0,104.0,21944.0,2000,2009,8
2010,Jrue Holiday,PHI,PG,19.0,73.0,51.0,1767.0,12.3,280.0,156.0,79.0,18.0,191.0,587.0,0.442,8.04109589041096,24.2054794520548,92.74,193.0,92.0,17756.0,2010,2018,1
2011,Jrue Holiday,PHI,PG,20.0,82.0,82.0,2901.0,15.4,531.0,218.0,120.0,29.0,332.0,1145.0,0.446,13.96341463414634,35.378048780487795,92.81,193.0,92.0,17756.0,2010,2018,2
2012,Jrue Holiday,PHI,PG,21.0,65.0,65.0,2196.0,14.7,290.0,135.0,103.0,18.0,212.0,879.0,0.4320000000000001,13.523076923076925,33.784615384615385,90.69,193.0,92.0,17756.0,2010,2018,3
2013,Jrue Holiday,PHI,PG,22.0,78.0,78.0,2926.0,16.7,625.0,292.0,123.0,32.0,329.0,1383.0,0.431,17.73076923076923,37.512820512820504,91.88,193.0,92.0,17756.0,2010,2018,4
2014,Jrue Holiday,NOP,PG,23.0,34.0,34.0,1143.0,17.1,268.0,105.0,56.0,12.0,142.0,487.0,0.447,14.323529411764708,33.617647058823536,93.09,193.0,92.0,17756.0,2010,2018,5
2015,Jrue Holiday,NOP,PG,24.0,40.0,37.0,1303.0,18.8,274.0,91.0,63.0,23.0,135.0,592.0,0.446,14.8,32.575,92.29,193.0,92.0,17756.0,2010,2018,6
2016,Jrue Holiday,NOP,PG,25.0,65.0,23.0,1831.0,19.7,391.0,167.0,88.0,22.0,195.0,1089.0,0.439,16.753846153846155,28.169230769230772,97.65,193.0,92.0,17756.0,2010,2018,7
2017,Jrue Holiday,NOP,PG,26.0,67.0,61.0,2190.0,17.1,488.0,194.0,100.0,43.0,264.0,1029.0,0.453,15.35820895522388,32.6865671641791,98.59,193.0,92.0,17756.0,2010,2018,8
2013,Arnett Moultrie,PHI,PF,22.0,47.0,0.0,542.0,16.7,10.0,19.0,17.0,10.0,145.0,174.0,0.5820000000000001,3.7021276595744683,11.531914893617019,91.88,211.0,112.0,23632.0,2013,2014,1
2013,Maalik Wayns,PHI,PG,21.0,21.0,1.0,165.0,1.8,20.0,13.0,3.0,0.0,5.0,56.0,0.264,2.6666666666666665,7.857142857142858,91.88,188.0,90.0,16920.0,2013,2014,1
2014,Lorenzo Brown,PHI,PG,23.0,26.0,0.0,224.0,8.2,41.0,16.0,13.0,3.0,28.0,64.0,0.302,2.4615384615384617,8.615384615384615,99.78,196.0,85.0,16660.0,2014,2018,1
2015,Lorenzo Brown,MIN,PG,24.0,29.0,7.0,549.0,11.0,90.0,30.0,28.0,6.0,70.0,122.0,0.426,4.206896551724138,18.931034482758623,95.46,196.0,85.0,16660.0,2014,2018,2
2014,Brandon Davies,PHI,PF,22.0,51.0,0.0,575.0,7.5,28.0,35.0,24.0,8.0,109.0,144.0,0.422,2.8235294117647056,11.274509803921571,99.78,208.0,108.0,22464.0,2014,2015,1
2014,Daniel Orton,PHI,C,23.0,22.0,4.0,251.0,10.5,15.0,18.0,6.0,16.0,61.0,65.0,0.447,2.9545454545454546,11.409090909090908,99.78,208.0,115.0,23920.0,2012,2014,3
2014,Henry Sims,PHI,C,23.0,26.0,25.0,707.0,17.4,47.0,33.0,23.0,13.0,181.0,306.0,0.489,11.769230769230768,27.19230769230769,99.78,208.0,112.0,23296.0,2013,2016,2
2015,Henry Sims,PHI,C,24.0,73.0,32.0,1399.0,14.5,79.0,99.0,39.0,30.0,359.0,586.0,0.474,8.027397260273974,19.164383561643838,96.48,208.0,112.0,23296.0,2013,2016,3
2014,Hollis Thompson,PHI,SF,22.0,77.0,41.0,1742.0,9.5,73.0,60.0,53.0,12.0,247.0,461.0,0.46,5.987012987012987,22.623376623376625,99.78,203.0,93.0,18879.0,2014,2017,1
2015,Hollis Thompson,PHI,SG,23.0,71.0,23.0,1776.0,10.9,85.0,66.0,57.0,26.0,198.0,626.0,0.413,8.816901408450704,25.014084507042252,96.48,203.0,93.0,18879.0,2014,2017,2
2016,Hollis Thompson,PHI,SG,24.0,77.0,17.0,2154.0,9.2,99.0,76.0,36.0,24.0,272.0,758.0,0.397,9.844155844155843,27.97402597402597,98.45,203.0,93.0,18879.0,2014,2017,3
2017,Hollis Thompson,PHI,SG,25.0,31.0,1.0,561.0,9.0,26.0,9.0,14.0,6.0,83.0,171.0,0.415,5.516129032258066,18.096774193548384,99.09,203.0,93.0,18879.0,2014,2017,4
2014,Jarvis Varnado,PHI,PF,25.0,23.0,0.0,337.0,13.4,13.0,10.0,10.0,29.0,63.0,99.0,0.6,4.304347826086956,14.652173913043477,99.78,206.0,104.0,21424.0,2013,2014,2
2014,Tony Wroten,PHI,PG,20.0,72.0,16.0,1765.0,12.9,217.0,204.0,78.0,16.0,228.0,939.0,0.4270000000000001,13.041666666666664,24.51388888888889,99.78,198.0,92.0,18216.0,2013,2016,2
2015,Tony Wroten,PHI,PG,21.0,30.0,15.0,895.0,14.9,157.0,113.0,48.0,8.0,86.0,507.0,0.403,16.9,29.83333333333333,96.48,198.0,92.0,18216.0,2013,2016,3
2013,Tony Wroten,MEM,SG,19.0,35.0,0.0,272.0,9.3,43.0,29.0,8.0,4.0,28.0,91.0,0.384,2.6,7.7714285714285705,89.58,198.0,92.0,18216.0,2013,2016,1
2015,Furkan Aldemir,PHI,PF,23.0,41.0,9.0,540.0,12.0,28.0,17.0,17.0,16.0,176.0,93.0,0.513,2.268292682926829,13.170731707317074,96.48,208.0,108.0,22464.0,2015,2015,1
2015,Robert Covington,PHI,SF,24.0,70.0,49.0,1956.0,14.7,105.0,128.0,97.0,31.0,316.0,943.0,0.396,13.471428571428573,27.942857142857147,96.48,206.0,97.0,19982.0,2014,2018,2
2016,Robert Covington,PHI,SF,25.0,67.0,49.0,1903.0,13.2,97.0,143.0,105.0,40.0,419.0,858.0,0.385,12.805970149253733,28.402985074626866,98.45,206.0,97.0,19982.0,2014,2018,3
2017,Robert Covington,PHI,SF,26.0,67.0,67.0,2119.0,13.2,102.0,131.0,127.0,69.0,436.0,864.0,0.399,12.8955223880597,31.626865671641788,99.09,206.0,97.0,19982.0,2014,2018,4
2015,Jerami Grant,PHI,SF,20.0,65.0,11.0,1377.0,8.7,79.0,85.0,40.0,68.0,198.0,411.0,0.35200000000000004,6.323076923076923,21.184615384615384,96.48,203.0,95.0,19285.0,2015,2018,1
2016,Jerami Grant,PHI,SF,21.0,77.0,52.0,2066.0,12.6,135.0,110.0,54.0,127.0,361.0,749.0,0.419,9.727272727272727,26.831168831168828,98.45,203.0,95.0,19285.0,2015,2018,2
2017,Jerami Grant,OKC,SF,22.0,78.0,4.0,1490.0,10.3,46.0,41.0,33.0,75.0,199.0,421.0,0.469,5.397435897435899,19.102564102564106,98.21,203.0,95.0,19285.0,2015,2018,3
2016,Richaun Holmes,PHI,PF,22.0,51.0,1.0,702.0,15.9,33.0,32.0,19.0,40.0,135.0,287.0,0.514,5.627450980392156,13.764705882352944,98.45,208.0,111.0,23088.0,2016,2018,1
2017,Richaun Holmes,PHI,C,23.0,57.0,17.0,1193.0,18.6,58.0,55.0,42.0,55.0,311.0,559.0,0.5579999999999999,9.807017543859649,20.92982456140351,99.09,208.0,111.0,23088.0,2016,2018,2
2016,T.J. McConnell,PHI,PG,23.0,81.0,17.0,1606.0,14.5,367.0,140.0,95.0,10.0,250.0,493.0,0.47,6.08641975308642,19.827160493827158,98.45,208.0,108.0,22464.0,2016,2018,1
2017,T.J. McConnell,PHI,PG,24.0,81.0,51.0,2133.0,13.7,534.0,159.0,134.0,10.0,251.0,556.0,0.461,6.864197530864197,26.33333333333333,99.09,208.0,108.0,22464.0,2016,2018,2
2016,Jahlil Okafor,PHI,C,20.0,53.0,48.0,1591.0,17.1,65.0,124.0,22.0,61.0,373.0,928.0,0.508,17.50943396226415,30.018867924528305,98.45,211.0,124.0,26164.0,2016,2018,1
2017,Jahlil Okafor,PHI,C,21.0,50.0,33.0,1134.0,14.8,58.0,91.0,20.0,49.0,240.0,590.0,0.514,11.8,22.68,99.09,211.0,124.0,26164.0,2016,2018,2
2017,Joel Embiid,PHI,C,22.0,31.0,31.0,786.0,24.1,66.0,117.0,27.0,76.0,243.0,627.0,0.466,20.225806451612907,25.35483870967742,99.09,213.0,113.0,24069.0,2017,2018,1
2017,Timothe Luwawu-Cabarrot,PHI,SF,21.0,69.0,19.0,1190.0,8.5,75.0,73.0,32.0,10.0,149.0,445.0,0.402,6.449275362318841,17.246376811594207,99.09,198.0,92.0,18216.0,2017,2018,1
2017,Dario Saric,PHI,PF,22.0,81.0,36.0,2129.0,12.8,182.0,183.0,57.0,30.0,513.0,1040.0,0.411,12.839506172839506,26.28395061728395,99.09,208.0,101.0,21008.0,2017,2018,1
1997,Antonio Lang,CLE,PF,24.0,64.0,1.0,843.0,8.0,33.0,50.0,33.0,30.0,127.0,171.0,0.42,2.671875,13.171875,84.35,211.0,111.0,23421.0,1995,2000,3
1997,Donny Marshall,CLE,SF,24.0,56.0,0.0,548.0,9.1,24.0,32.0,24.0,3.0,70.0,175.0,0.325,3.125,9.785714285714286,84.35,206.0,98.0,20188.0,1996,2003,2
1998,Scott Brooks,CLE,PG,32.0,43.0,0.0,312.0,13.9,49.0,12.0,18.0,3.0,30.0,79.0,0.424,1.837209302325581,7.2558139534883725,91.46,180.0,74.0,13320.0,1989,1998,10
1997,Scott Brooks,NYK,PG,31.0,38.0,0.0,251.0,11.0,29.0,17.0,21.0,0.0,18.0,57.0,0.487,1.5,6.605263157894738,91.93,180.0,74.0,13320.0,1989,1998,9
1998,Cedric Henderson,CLE,SF,22.0,82.0,71.0,2527.0,10.7,168.0,165.0,96.0,45.0,325.0,832.0,0.48,10.146341463414632,30.81707317073171,91.46,203.0,95.0,19285.0,1998,2002,1
1999,Cedric Henderson,CLE,SF,23.0,50.0,48.0,1517.0,9.9,113.0,97.0,58.0,24.0,197.0,454.0,0.417,9.08,30.34,87.67,203.0,95.0,19285.0,1998,2002,2
2000,Cedric Henderson,CLE,SF,24.0,61.0,7.0,1107.0,7.3,55.0,68.0,39.0,17.0,140.0,328.0,0.396,5.3770491803278695,18.147540983606557,97.37,203.0,95.0,19285.0,1998,2002,3
2001,Cedric Henderson,CLE,SF,25.0,55.0,10.0,961.0,6.2,79.0,63.0,29.0,23.0,90.0,235.0,0.389,4.2727272727272725,17.472727272727273,92.34,203.0,95.0,19285.0,1998,2002,4
1998,Carl Thomas,CLE,SG,28.0,29.0,0.0,272.0,10.0,9.0,12.0,16.0,5.0,37.0,77.0,0.386,2.655172413793104,9.379310344827584,91.46,193.0,79.0,15247.0,1992,1998,7
2000,Ryan Stack,CLE,PF,24.0,25.0,0.0,198.0,4.6,5.0,17.0,4.0,11.0,45.0,52.0,0.333,2.08,7.92,97.37,211.0,97.0,20467.0,1999,2000,2
2001,Trajan Langdon,CLE,SG,24.0,65.0,5.0,1116.0,11.8,81.0,52.0,38.0,9.0,89.0,389.0,0.431,5.984615384615385,17.16923076923077,92.34,190.0,89.0,16910.0,2000,2002,2
2002,Trajan Langdon,CLE,SG,25.0,44.0,0.0,477.0,13.5,60.0,40.0,13.0,5.0,55.0,209.0,0.398,4.75,10.840909090909092,91.33,190.0,89.0,16910.0,2000,2002,3
2003,Dajuan Wagner,CLE,SG,19.0,47.0,24.0,1385.0,10.9,130.0,85.0,38.0,7.0,82.0,629.0,0.369,13.382978723404255,29.46808510638298,95.35,183.0,77.0,14091.0,2003,2007,1
2004,Dajuan Wagner,CLE,SG,20.0,44.0,4.0,708.0,8.6,51.0,41.0,26.0,7.0,58.0,287.0,0.366,6.5227272727272725,16.09090909090909,91.75,183.0,77.0,14091.0,2003,2007,2
2006,Luke Jackson,CLE,SF,24.0,36.0,0.0,315.0,7.9,25.0,31.0,11.0,2.0,40.0,96.0,0.341,2.6666666666666665,8.75,90.78,206.0,108.0,22248.0,2005,2008,2
2007,Daniel Gibson,CLE,PG,20.0,60.0,16.0,988.0,9.4,69.0,44.0,23.0,8.0,92.0,276.0,0.424,4.6,16.466666666666665,91.64,188.0,86.0,16168.0,2007,2013,1
2008,Daniel Gibson,CLE,PG,21.0,58.0,26.0,1765.0,11.7,145.0,76.0,47.0,14.0,134.0,605.0,0.4320000000000001,10.43103448275862,30.431034482758623,91.08,188.0,86.0,16168.0,2007,2013,2
2009,Daniel Gibson,CLE,PG,22.0,75.0,0.0,1795.0,10.1,132.0,61.0,44.0,16.0,155.0,586.0,0.391,7.813333333333333,23.93333333333333,89.62,188.0,86.0,16168.0,2007,2013,3
2010,Daniel Gibson,CLE,PG,23.0,56.0,10.0,1068.0,11.3,70.0,36.0,25.0,7.0,73.0,355.0,0.466,6.3392857142857135,19.071428571428573,91.78,188.0,86.0,16168.0,2007,2013,4
2011,Daniel Gibson,CLE,SG,24.0,67.0,15.0,1865.0,13.2,201.0,80.0,48.0,21.0,177.0,780.0,0.4,11.64179104477612,27.83582089552239,93.76,188.0,86.0,16168.0,2007,2013,5
2012,Daniel Gibson,CLE,SG,25.0,35.0,7.0,916.0,9.2,76.0,45.0,26.0,16.0,101.0,263.0,0.35100000000000003,7.514285714285713,26.17142857142857,92.35,188.0,86.0,16168.0,2007,2013,6
2013,Daniel Gibson,CLE,PG,26.0,46.0,3.0,919.0,7.7,82.0,31.0,30.0,4.0,60.0,250.0,0.34,5.434782608695652,19.97826086956522,92.36,188.0,86.0,16168.0,2007,2013,7
2008,Dwayne Jones,CLE,PF,24.0,56.0,0.0,472.0,11.1,10.0,17.0,10.0,25.0,140.0,78.0,0.532,1.3928571428571428,8.428571428571429,91.08,208.0,95.0,19760.0,2006,2010,3
2009,Tarence Kinsey,CLE,SG,24.0,50.0,3.0,277.0,11.0,10.0,22.0,12.0,0.0,38.0,102.0,0.449,2.04,5.54,89.62,198.0,83.0,16434.0,2007,2009,3
2007,Tarence Kinsey,MEM,SG,22.0,48.0,12.0,967.0,13.0,41.0,46.0,53.0,1.0,97.0,369.0,0.457,7.6875,20.14583333333333,94.8,198.0,83.0,16434.0,2007,2009,1
2010,Jawad Williams,CLE,PG,26.0,54.0,6.0,742.0,8.2,34.0,18.0,12.0,5.0,83.0,224.0,0.393,4.148148148148148,13.74074074074074,91.78,206.0,108.0,22248.0,2009,2011,2
2011,Jawad Williams,CLE,SF,27.0,26.0,1.0,391.0,4.8,22.0,16.0,9.0,3.0,48.0,104.0,0.325,4.0,15.038461538461537,93.76,206.0,108.0,22248.0,2009,2011,3
2011,Christian Eyenga,CLE,SF,21.0,44.0,18.0,947.0,9.0,35.0,47.0,34.0,28.0,123.0,303.0,0.425,6.886363636363638,21.522727272727273,93.76,196.0,95.0,18620.0,2011,2012,1
2011,Manny Harris,CLE,SG,21.0,54.0,15.0,933.0,10.4,85.0,63.0,31.0,7.0,140.0,321.0,0.374,5.9444444444444455,17.27777777777778,93.76,196.0,83.0,16268.0,2011,2017,1
2012,Manny Harris,CLE,SG,22.0,26.0,5.0,456.0,11.7,31.0,27.0,13.0,6.0,70.0,173.0,0.4,6.653846153846153,17.53846153846154,92.35,196.0,83.0,16268.0,2011,2017,2
2011,Samardo Samuels,CLE,PF,22.0,37.0,10.0,701.0,11.7,17.0,53.0,15.0,18.0,158.0,288.0,0.456,7.783783783783784,18.94594594594595,93.76,206.0,117.0,24102.0,2011,2013,1
2012,Samardo Samuels,CLE,C,23.0,54.0,0.0,825.0,11.1,20.0,56.0,20.0,20.0,180.0,292.0,0.455,5.407407407407407,15.277777777777779,92.35,206.0,117.0,24102.0,2011,2013,2
2012,Kyrie Irving,CLE,PG,19.0,51.0,51.0,1558.0,21.4,275.0,160.0,54.0,20.0,191.0,944.0,0.469,18.50980392156863,30.549019607843142,92.35,190.0,87.0,16530.0,2012,2018,1
2013,Kyrie Irving,CLE,PG,20.0,59.0,59.0,2048.0,21.4,350.0,191.0,89.0,21.0,216.0,1325.0,0.452,22.45762711864407,34.71186440677966,92.36,190.0,87.0,16530.0,2012,2018,2
2014,Kyrie Irving,CLE,PG,21.0,71.0,71.0,2496.0,20.1,433.0,190.0,108.0,23.0,259.0,1478.0,0.43,20.816901408450704,35.15492957746479,93.72,190.0,87.0,16530.0,2012,2018,3
2015,Kyrie Irving,CLE,PG,22.0,75.0,75.0,2730.0,21.5,389.0,186.0,114.0,20.0,237.0,1628.0,0.468,21.70666666666667,36.4,92.23,190.0,87.0,16530.0,2012,2018,4
2016,Kyrie Irving,CLE,PG,23.0,53.0,53.0,1667.0,19.9,249.0,124.0,56.0,18.0,157.0,1041.0,0.448,19.641509433962266,31.45283018867925,93.84,190.0,87.0,16530.0,2012,2018,5
2017,Kyrie Irving,CLE,PG,24.0,72.0,72.0,2525.0,23.0,418.0,180.0,83.0,25.0,230.0,1816.0,0.473,25.222222222222218,35.06944444444444,96.75,190.0,87.0,16530.0,2012,2018,6
2012,Tristan Thompson,CLE,PF,20.0,60.0,25.0,1424.0,13.3,27.0,81.0,27.0,62.0,389.0,494.0,0.439,8.233333333333333,23.73333333333333,92.35,206.0,107.0,22042.0,2012,2018,1
2013,Tristan Thompson,CLE,PF,21.0,82.0,82.0,2564.0,16.1,108.0,123.0,60.0,71.0,773.0,957.0,0.488,11.670731707317074,31.268292682926827,92.36,206.0,107.0,22042.0,2012,2018,2
2014,Tristan Thompson,CLE,PF,22.0,82.0,82.0,2594.0,14.9,72.0,108.0,42.0,35.0,754.0,961.0,0.477,11.719512195121949,31.63414634146341,93.72,206.0,107.0,22042.0,2012,2018,3
2015,Tristan Thompson,CLE,PF,23.0,82.0,15.0,2194.0,15.6,39.0,83.0,34.0,61.0,657.0,693.0,0.547,8.451219512195122,26.756097560975608,92.23,206.0,107.0,22042.0,2012,2018,4
2016,Tristan Thompson,CLE,PF,24.0,82.0,34.0,2269.0,15.9,62.0,61.0,38.0,51.0,738.0,643.0,0.588,7.8414634146341475,27.670731707317074,93.84,206.0,107.0,22042.0,2012,2018,5
2017,Tristan Thompson,CLE,C,25.0,78.0,78.0,2336.0,15.3,77.0,64.0,39.0,84.0,716.0,630.0,0.6,8.076923076923077,29.948717948717945,96.75,206.0,107.0,22042.0,2012,2018,6
2013,Kevin Jones,CLE,PF,23.0,32.0,0.0,334.0,11.1,10.0,8.0,9.0,5.0,78.0,95.0,0.402,2.96875,10.4375,92.36,203.0,113.0,22939.0,2013,2013,1
2013,Jeremy Pargo,CLE,PG,26.0,25.0,11.0,447.0,11.3,64.0,37.0,12.0,2.0,32.0,196.0,0.401,7.84,17.88,92.36,188.0,99.0,18612.0,2012,2013,2
2012,Jeremy Pargo,MEM,PG,25.0,44.0,5.0,424.0,4.4,55.0,46.0,15.0,0.0,37.0,126.0,0.333,2.863636363636364,9.636363636363637,91.84,188.0,99.0,18612.0,2012,2013,1
2014,Anthony Bennett,CLE,PF,20.0,52.0,0.0,663.0,6.9,17.0,47.0,21.0,8.0,155.0,217.0,0.35600000000000004,4.173076923076923,12.75,93.72,203.0,111.0,22533.0,2014,2017,1
2015,Anthony Bennett,MIN,PF,21.0,57.0,3.0,894.0,11.4,48.0,36.0,27.0,16.0,216.0,298.0,0.421,5.228070175438597,15.68421052631579,95.46,203.0,111.0,22533.0,2014,2017,2
2017,Anthony Bennett,BRK,PF,23.0,23.0,1.0,264.0,14.7,12.0,12.0,5.0,3.0,78.0,115.0,0.413,5.0,11.478260869565215,101.76,203.0,111.0,22533.0,2014,2017,4
2014,Sergey Karasev,CLE,SF,20.0,22.0,1.0,156.0,2.3,6.0,11.0,3.0,1.0,16.0,37.0,0.343,1.681818181818182,7.090909090909091,93.72,201.0,94.0,18894.0,2014,2016,1
2015,Sergey Karasev,BRK,SG,21.0,33.0,16.0,555.0,10.5,46.0,24.0,23.0,1.0,66.0,153.0,0.403,4.636363636363637,16.818181818181817,93.72,201.0,94.0,18894.0,2014,2016,2
2016,Sergey Karasev,BRK,SF,22.0,40.0,5.0,399.0,8.5,35.0,22.0,6.0,2.0,58.0,97.0,0.405,2.425,9.975,96.13,201.0,94.0,18894.0,2014,2016,3
2015,Joe Harris,CLE,SG,23.0,51.0,1.0,493.0,5.6,26.0,27.0,7.0,2.0,41.0,136.0,0.4,2.6666666666666665,9.666666666666666,92.23,198.0,99.0,19602.0,2015,2018,1
2017,Joe Harris,BRK,SG,25.0,52.0,11.0,1138.0,9.0,54.0,55.0,30.0,8.0,147.0,428.0,0.425,8.23076923076923,21.884615384615387,101.76,198.0,99.0,19602.0,2015,2018,3
2015,Kevin Love,CLE,PF,26.0,75.0,75.0,2532.0,18.8,168.0,122.0,51.0,39.0,731.0,1228.0,0.434,16.373333333333335,33.76,92.23,208.0,113.0,23504.0,2009,2018,7
2016,Kevin Love,CLE,PF,27.0,77.0,77.0,2424.0,19.0,186.0,142.0,58.0,41.0,762.0,1234.0,0.419,16.025974025974026,31.48051948051948,93.84,208.0,113.0,23504.0,2009,2018,8
2017,Kevin Love,CLE,PF,28.0,60.0,60.0,1885.0,21.1,116.0,122.0,53.0,22.0,666.0,1142.0,0.4270000000000001,19.03333333333333,31.41666666666667,96.75,208.0,113.0,23504.0,2009,2018,9
2009,Kevin Love,MIN,C,20.0,81.0,37.0,2048.0,18.3,84.0,118.0,35.0,50.0,734.0,899.0,0.459,11.098765432098766,25.28395061728395,92.77,208.0,113.0,23504.0,2009,2018,1
2010,Kevin Love,MIN,PF,21.0,60.0,22.0,1714.0,20.7,136.0,117.0,43.0,23.0,658.0,842.0,0.45,14.033333333333333,28.566666666666666,97.15,208.0,113.0,23504.0,2009,2018,2
2011,Kevin Love,MIN,PF,22.0,73.0,73.0,2611.0,24.3,184.0,155.0,45.0,28.0,1112.0,1476.0,0.47,20.21917808219178,35.767123287671225,97.53,208.0,113.0,23504.0,2009,2018,3
2012,Kevin Love,MIN,PF,23.0,55.0,55.0,2145.0,25.4,111.0,128.0,47.0,28.0,734.0,1432.0,0.448,26.036363636363635,39.0,94.44,208.0,113.0,23504.0,2009,2018,4
2014,Kevin Love,MIN,PF,25.0,77.0,77.0,2797.0,26.9,341.0,196.0,59.0,35.0,963.0,2010.0,0.457,26.10389610389611,36.324675324675326,98.35,208.0,113.0,23504.0,2009,2018,6
2015,Iman Shumpert,CLE,SG,24.0,38.0,1.0,920.0,11.1,57.0,49.0,51.0,13.0,143.0,272.0,0.41,7.157894736842105,24.210526315789476,92.23,196.0,99.0,19404.0,2012,2018,4
2016,Iman Shumpert,CLE,SG,25.0,54.0,5.0,1316.0,8.4,92.0,57.0,54.0,19.0,203.0,311.0,0.374,5.75925925925926,24.37037037037037,93.84,196.0,99.0,19404.0,2012,2018,5
2017,Iman Shumpert,CLE,SG,26.0,76.0,31.0,1937.0,9.0,109.0,78.0,62.0,27.0,219.0,567.0,0.411,7.4605263157894735,25.48684210526316,96.75,196.0,99.0,19404.0,2012,2018,6
